ID,Video Duration,Video Publish Time,Days Since Publish,Day,Month,Year,Day of Week,Revenue per 1000 Views (USD),Monetized Playbacks (Estimate),Playback-Based CPM (USD),CPM (USD),Ad Impressions,Estimated AdSense Revenue (USD),DoubleClick Revenue (USD),YouTube Ads Revenue (USD),Watch Page Ads Revenue (USD),YouTube Premium (USD),Transaction Revenue (USD),Transactions,Revenue from Transactions (USD),Reactions,Chat Messages Count,Reminders Set,Stream Hours,Remix Views,Remix Count,Subscribers from Posts,New Comments,Shares,Like Rate (%),Dislikes,Likes,Unsubscribes,New Subscribers,Returned Items (USD),Unconfirmed Commissions (USD),Approved Commissions (USD),Orders,Total Sales Volume (USD),End Screen Click-Through Rate (%),End Screen Impressions,End Screen Clicks,Teaser Click-Through Rate (%),Teaser Impressions,Teaser Clicks,Card Click-Through Rate (%),Card Impressions,Card Clicks,Views per Playlist Start,Playlist Views,Playlist Watch Time (hours),Clip Watch Time (hours),Clip Views,YouTube Premium Watch Time (hours),YouTube Premium Views,Returning Viewers,New Viewers,Average Views per User,Unique Viewers,Watched (Not Skipped) (%),Feed Impressions,Average View Percentage (%),Average View Duration,Views,Watch Time (hours),Subscribers,Estimated Revenue (USD),Impressions,Video Thumbnail CTR (%)
274,539,14-03-2021 00:00,12,14,3,2021,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,153,99.07,59,6306,713,1071,0,0,0,0,0,2.65,16284,431,0.27,1127,3,9.02,133,12,4.3486,761,69.6599,0.0195,7,137.2161,1501,0,0,0,0,0,0,59.95,323,58306,5242.9164,358,0,544623,8.45
275,435,23-03-2021 00:00,9,23,3,2021,Tuesday,0.047,2849,1.375,1.33,2945,2.155,0,3.916,2.155,0.669,0,0,0,0,0,0,0,0,0,0,285,119,99.13,50,5689,17,79,0,0,0,0,0,2.33,10892,254,1.69,36602,618,3.27,1467,48,5.3391,614,45.3975,0,0,109.3867,1445,0,0,0,0,0,0,59.57,259,60438,4350.2706,62,2.824,537590,9.02
276,568,02-04-2021 00:00,10,2,4,2021,Friday,0.016,2,1.5,1.5,2,0.002,0,0.003,0.002,0.96,0,0,0,0,0,0,0,0,0,0,199,67,98.89,55,4898,18,143,0,0,0,0,0,2.87,36976,1063,3.46,24652,854,12.38,1018,126,4.5854,376,39.4898,0,0,151.5498,1507,0,0,0,0,0,0,61.44,349,61491,5971.1079,125,0.962,647227,7.36
277,417,09-04-2021 00:00,7,9,4,2021,Friday,0.047,3125,1.5,1.303,3597,2.578,0,4.686,2.578,0.741,0,0,0,0,0,0,0,0,0,0,205,106,99.18,49,5956,21,246,0,0,0,0,0,3.49,10298,359,5.37,30020,1612,16.89,1889,319,3.1327,661,50.2905,0.0083,2,117.9438,1687,0,0,0,0,0,0,57.51,240,70755,4736.3992,225,3.319,546885,10.35
278,470,16-04-2021 00:00,7,16,4,2021,Friday,0.35,82130,1.415,1.16,100223,63.939,0,116.219,63.939,2.039,0,0,0,0,0,0,0,0,0,0,294,394,99.02,117,11806,53,1877,0,0,0,0,0,2.45,70502,1730,4.78,67681,3233,25.97,3982,1034,3.0791,662,54.1614,0,0,313.9164,4140,0,0,0,0,0,0,55.11,259,188324,13579.6605,1824,65.978,1836861,8.23
279,407,03-05-2021 00:00,17,3,5,2021,Monday,0.238,23897,1.68,1.306,30725,22.085,0,40.14,22.085,1.065,0,0,0,0,0,0,0,0,0,0,184,141,99.14,60,6891,28,306,0,0,0,0,0,2.93,26704,782,4.08,36075,1471,28.67,1922,551,4.1353,550,46.1218,0.0209,5,162.8115,2336,0,0,0,0,0,0,60.65,247,97296,6688.0372,278,23.15,923841,8.53
280,597,23-05-2021 00:00,20,23,5,2021,Sunday,0.013,0,0,0,0,0,0,0,0,0.987,0,0,0,0,0,0,0,0,0,0,239,118,99.6,23,5770,36,150,0,0,0,0,0,1.61,10051,162,3.91,82659,3232,6.11,8973,548,3.017,709,74.3382,0.1343,3,150.5879,1720,0,0,0,0,0,0,52.11,311,73403,6353.4409,114,0.987,594431,10.05
281,842,13-06-2021 00:00,21,13,6,2021,Sunday,0.023,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,179,116,99.54,26,5610,20,115,0,0,0,0,0,1.15,12496,144,0.82,27797,227,4.42,385,17,2.9571,689,98.6994,0,0,195.2442,1533,0,0,0,0,0,0,53.46,450,56888,7120.9803,95,1.33,445952,10.18
282,481,26-06-2021 00:00,13,26,6,2021,Saturday,0.292,23640,1.875,1.377,32201,24.391,0,44.334,24.391,1.117,0,0,0,0,0,0,0,0,0,0,181,148,99.19,51,6228,41,274,0,0,0,0,0,2.64,13804,365,0.55,31171,172,7.04,355,25,3.3178,710,58.2197,0.0341,6,170.5272,2368,0,0,0,0,0,0,52.81,254,87480,6172.2625,233,25.509,838123,8.46
283,484,05-07-2021 00:00,9,5,7,2021,Monday,0.282,22310,1.816,1.309,30933,22.285,0,40.505,22.285,1.106,0,0,0,0,0,0,0,0,0,0,220,128,99.32,42,6128,36,204,0,0,0,0,0,1.98,13112,259,0.87,60864,528,9.86,1268,125,3.1897,740,62.862,0.1045,8,167.8108,2253,0,0,0,0,0,0,53.92,261,82942,6024.2696,168,23.39,726575,9.18
284,782,05-08-2021 00:00,31,5,8,2021,Thursday,0.473,39786,1.934,1.369,56201,42.343,0,76.965,42.343,1.885,0,0,0,0,0,0,0,0,0,0,206,285,98.84,82,7011,47,352,0,0,0,0,0,1.9,15948,303,1,55091,551,11.59,1277,148,3.4724,691,91.4312,0.0437,5,287.6956,2602,0,0,0,0,0,0,51.14,400,93487,10398.639,305,44.228,1154704,6.34
285,448,01-09-2021 00:00,27,1,9,2021,Wednesday,0.02,0,0,0,0,0,0,0,0,0.877,0,0,0,0,0,0,0,0,0,0,74,64,99.17,31,3693,25,70,0,0,0,0,0,1.49,8867,132,1.07,35583,381,6.74,890,60,3.183,748,63.1425,0,0,128.3996,1642,0,0,0,0,0,0,61.44,275,44826,3435.0653,45,0.877,559160,6.45
286,611,04-09-2021 00:00,3,4,9,2021,Saturday,0.368,31648,1.975,1.366,45752,34.392,0,62.489,34.392,2.141,0,0,0,0,0,0,0,0,0,0,161,247,99.23,56,7204,36,431,0,0,0,0,0,1.79,18570,332,0.29,29194,85,6.37,204,13,2.9091,768,82.9131,0.18,22,322.7273,3429,0,0,0,0,0,0,55.29,338,99292,9331.247,395,36.533,1067194,7.48
287,525,21-09-2021 00:00,17,21,9,2021,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,115,99.35,29,4455,28,148,0,0,0,0,0,0,20,0,0,0,0,0,0,0,2.4097,747,74.6454,0.1442,24,185.9296,2116,0,0,0,0,0,0,59.67,313,51100,4453.7483,120,0,565892,7.34
288,767,03-10-2021 00:00,12,3,10,2021,Sunday,0.344,28651,2.029,1.332,43648,31.982,0,58.131,31.982,2.371,0,0,0,0,0,0,0,0,0,0,183,186,99.01,67,6715,41,632,0,0,0,0,0,1.92,18411,353,0.49,44360,218,8.47,649,55,2.8476,766,102.9498,0.4978,60,375.3302,3242,0,0,0,0,0,0,53.98,414,99797,11487.9999,591,34.354,1404887,5.61
289,699,26-10-2021 00:00,23,26,10,2021,Tuesday,0.708,42941,2.892,1.569,79118,68.307,0,124.169,68.307,1.94,0,0,0,0,0,0,0,0,0,0,204,232,99.26,48,6398,29,379,0,0,0,0,0,2.05,18395,377,0.77,36687,284,10.32,620,64,1.7338,1094,124.7103,2.4212,125,324.3414,2938,0,0,0,0,0,0,55.36,387,99196,10671.8715,350,70.247,1442732,5.36
290,517,05-11-2021 00:00,10,5,11,2021,Friday,0.564,47690,1.86,1.315,67454,48.788,0,88.682,48.788,1.556,0,0,0,0,0,0,0,0,0,0,215,180,99.32,46,6768,33,1028,0,0,0,0,0,3.49,544,19,0,0,0,0,0,0,3.6098,592,58.0032,0.8871,81,261.501,2919,0,0,0,0,0,0,60.93,315,89284,7808.5004,995,50.344,1031421,6.77
291,951,12-11-2021 00:00,7,12,11,2021,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,280,99.42,45,7683,22,554,0,0,0,0,0,2.06,15848,326,1.31,14551,190,22.86,245,56,3.0375,729,105.8466,0.5951,40,353.8278,2797,0,0,0,0,0,0,46.9,446,77596,9621.2509,532,0,938341,6
292,629,17-11-2021 00:00,5,17,11,2021,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,252,99.1,64,7034,37,899,0,0,0,0,0,5.64,139332,7852,2.96,18665,552,55.29,756,418,3.1796,779,91.5413,0.1392,18,387.082,3731,0,0,0,0,0,0,57.89,364,114621,11610.9415,862,0,1488871,6.13
293,848,25-11-2021 00:00,8,25,11,2021,Thursday,0.585,51289,2.016,1.47,70366,56.887,0,103.404,56.887,2.171,0,0,0,0,0,0,0,0,0,0,166,132,99.22,54,6899,27,629,0,0,0,0,0,1.83,13587,248,0,0,0,0,0,0,2.5742,937,124.1988,0.2635,51,364.6628,2969,0,0,0,0,0,0,50.96,432,101025,12136.2507,602,59.058,1160285,6.91
294,748,17-12-2021 00:00,22,17,12,2021,Friday,0.815,35452,2.761,1.673,58497,53.839,0,97.866,53.839,1.201,0,0,0,0,0,0,0,0,0,0,275,279,99.31,46,6637,32,613,0,0,0,0,0,2.5,80,2,0,0,0,0,0,0,3.1429,770,104.5346,0.0817,9,208.5101,1912,0,0,0,0,0,0,52.3,391,67556,7350.7818,581,55.04,995623,5.4
295,572,28-01-2022 00:00,42,28,1,2022,Friday,0.239,13316,1.83,1.33,18318,13.407,0,24.369,13.407,0.776,0,0,0,0,0,0,0,0,0,0,136,103,99.2,36,4451,47,178,0,0,0,0,0,1.97,152,3,0,0,0,0,0,0,2.4425,955,98.8061,0.6255,25,139.3793,1609,0,0,0,0,0,0,54.19,310,59232,5107.5537,131,14.183,726367,6.42
296,655,07-02-2022 00:00,10,7,2,2022,Monday,0.364,23082,1.609,1.22,30453,20.435,0,37.145,20.435,0.845,0,0,0,0,0,0,0,0,0,0,121,64,99.18,33,3977,24,110,0,0,0,0,0,1.51,14160,214,0,0,0,0,0,0,0,0,0,0.0558,9,152.927,1531,0,0,0,0,0,0,54.63,358,58394,5821.4428,86,21.28,763566,6.11
297,939,22-02-2022 00:00,15,22,2,2022,Tuesday,0.212,23972,1.959,1.427,32898,25.832,0,46.957,25.832,2.123,0,0,0,0,0,0,0,0,0,0,246,153,99.07,64,6788,56,288,0,0,0,0,0,1.22,21967,269,1.37,16427,225,38.02,363,138,2.5486,892,140.5279,0.1163,20,381.6205,3019,0,0,0,0,0,0,46.21,434,131817,15919.5872,232,27.955,1713417,5.91
298,752,03-03-2022 00:00,9,3,3,2022,Thursday,0.139,19764,1.816,1.352,26541,19.731,0,35.886,19.731,1.681,0,0,0,0,0,0,0,0,0,0,253,174,99.01,73,7324,34,411,0,0,0,0,0,1.59,28563,455,0.5,9923,50,18.31,142,26,2.8123,824,116.0256,0.0298,8,337.468,3193,0,0,0,0,0,0,46.96,353,154168,15143.1644,377,21.412,1782663,6.77
299,721,11-03-2022 00:00,8,11,3,2022,Friday,0.126,13452,1.79,1.34,17976,13.244,0,24.085,13.244,1.315,0,0,0,0,0,0,0,0,0,0,100,109,99.14,49,5672,25,200,0,0,0,0,0,1.41,639,9,0,0,0,0,0,0,3.0321,849,115.1086,0.436,38,275.3954,2352,0,0,0,0,0,0,53.28,384,115321,12323.4996,175,14.559,1252718,7.22
300,728,20-03-2022 00:00,9,20,3,2022,Sunday,0.138,13822,2.058,1.501,18957,15.645,0,28.445,15.645,1.375,0,0,0,0,0,0,0,0,0,0,115,102,99.14,51,5907,35,241,0,0,0,0,0,2.21,28754,636,0.15,17863,26,4.88,82,4,3.3946,886,124.5892,0.0038,1,261.1935,2303,0,0,0,0,0,0,51.95,378,122823,12919.5246,206,17.02,1338328,7.26
301,738,26-03-2022 00:00,6,26,3,2022,Saturday,0.131,10160,1.896,1.421,13562,10.599,0,19.266,10.599,0.87,0,0,0,0,0,0,0,0,0,0,89,218,99.1,49,5408,20,116,0,0,0,0,0,1.92,18731,359,1.16,12636,147,39.17,240,94,2.6192,1066,136.4398,0.6032,37,160.7266,1579,0,0,0,0,0,0,45.15,333,87281,8087.5509,96,11.469,809596,8.59
302,602,09-04-2022 00:00,14,9,4,2022,Saturday,0.11,15777,1.823,1.421,20242,15.821,0,28.764,15.821,1.331,0,0,0,0,0,0,0,0,0,0,151,194,98.99,89,8727,61,827,0,0,0,0,0,1.07,933,10,0,0,0,0,0,0,2.7568,1020,118.0139,0.0871,13,220.547,2405,0,0,0,0,0,0,50.47,304,156377,13241.9,766,17.152,1525194,8.33
303,523,19-04-2022 00:00,10,19,4,2022,Tuesday,0.007,0,0,0,0,0,0,0,0,0.533,0,0,0,0,0,0,0,0,0,0,129,127,99.52,27,5561,38,171,0,0,0,0,0,2.46,18193,448,1.4,10552,148,46.72,229,107,2.4828,1080,111.7214,0.4482,41,87.7481,1029,0,0,0,0,0,0,56.94,298,73769,6123.2038,133,0.533,686577,8.93
304,919,18-05-2022 00:00,29,18,5,2022,Wednesday,0.114,11440,2.124,1.472,16505,13.367,0,24.297,13.367,1.343,0,0,0,0,0,0,0,0,0,0,570,399,99.39,49,7976,40,462,0,0,0,0,0,2.24,28004,628,0.07,3022,2,6.38,47,3,2.7044,1098,171.3515,1.6761,64,222.9615,1882,0,0,0,0,0,0,43.21,397,129307,14276.8986,422,14.71,1405465,7.19
305,513,05-06-2022 00:00,18,5,6,2022,Sunday,0.075,9451,1.616,1.282,11911,8.394,0,15.269,8.394,0.893,0,0,0,0,0,0,0,0,0,0,128,157,98.99,66,6467,31,591,0,0,0,0,0,0.91,984,9,0,0,0,0,0,0,2.4977,1104,110.3502,0.1688,46,137.5907,1674,0,0,0,0,0,0,52.8,271,123401,9300.2946,560,9.287,1086774,9.37
306,529,21-06-2022 00:00,16,21,6,2022,Tuesday,0.007,0,0,0,0,0,0,0,0,0.491,0,0,0,0,0,0,0,0,0,0,110,106,99.17,39,4649,27,104,0,0,0,0,0,1.16,12206,142,1.95,11056,216,49.83,289,144,3.3789,963,109.2446,0.1604,12,76.7211,888,0,0,0,0,0,0,57.47,304,65503,5531.0571,77,0.491,576218,9.3
307,508,13-07-2022 00:00,22,13,7,2022,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,172,98.93,64,5925,39,460,0,0,0,0,0,1.54,24383,376,1.44,16566,239,48.62,362,176,2.997,983,101.8311,0.1872,18,143.5639,1697,0,0,0,0,0,0,55.11,280,104199,8118.375,421,0,944822,9.06
308,481,22-07-2022 00:00,9,22,7,2022,Friday,0.007,0,0,0,0,0,0,0,0,0.456,0,0,0,0,0,0,0,0,0,0,192,146,99.48,27,5118,24,143,0,0,0,0,0,1.26,11071,140,1.16,11606,135,39.5,200,79,2.4209,1133,111.6163,0.1908,33,75.6532,867,0,0,0,0,0,0,61.15,294,65130,5319.1834,119,0.456,566318,9.45
309,573,29-07-2022 00:00,7,29,7,2022,Friday,0.151,19429,1.541,1.185,25281,16.475,0,29.946,16.475,0.935,0,0,0,0,0,0,0,0,0,0,176,187,99.25,46,6070,28,730,0,0,0,0,0,1.5,20734,311,0.62,33475,209,4.21,214,9,2.4163,1010,115.4517,0.0712,13,156.2464,1697,0,0,0,0,0,0,53.89,309,115316,9924.9755,702,17.41,1133889,8.28
310,635,09-08-2022 00:00,11,9,8,2022,Tuesday,0.167,25163,1.5,1.182,31933,20.775,0,37.752,20.775,1.123,0,0,0,0,0,0,0,0,0,0,171,256,99.23,57,7309,41,983,0,0,0,0,0,1.45,20613,298,0.48,17248,82,23.81,168,40,2.3862,1038,121.7983,0.0609,14,187.2389,1918,0,0,0,0,0,0,51.65,328,131246,11975.9412,942,21.898,1400239,7.63
311,657,17-08-2022 00:00,8,17,8,2022,Wednesday,0.166,19569,1.558,1.169,26080,16.778,0,30.496,16.778,0.928,0,0,0,0,0,0,0,0,0,0,195,174,99.18,48,5837,42,314,0,0,0,0,0,1.18,19662,232,1.69,13535,229,48.67,376,183,2.0154,1048,126.2621,0.2237,13,160.1785,1613,0,0,0,0,0,0,51.92,341,106765,10130.262,272,17.706,1015862,8.33
312,692,06-09-2022 00:00,20,6,9,2022,Tuesday,0.203,18244,1.836,1.364,24558,18.432,0,33.504,18.432,0.855,0,0,0,0,0,0,0,0,0,0,133,106,99.26,36,4830,32,243,0,0,0,0,0,1.24,19225,239,1.67,9853,165,53.99,263,142,2.1675,919,111.7694,0,0,149.0489,1448,0,0,0,0,100,1,50.18,347,95051,9169.1374,211,19.287,1080093,7.13
313,890,03-10-2022 00:00,27,3,10,2022,Monday,0.214,23629,1.924,1.402,32423,25.02,0,45.455,25.02,1.255,0,0,0,0,0,0,0,0,0,0,182,152,99.24,43,5646,46,358,0,0,0,0,0,2.69,22269,600,0.17,12046,20,10.45,67,7,2.3634,891,129.0946,0.04,4,226.1015,1972,0,0,0,0,0,0,43.14,384,122667,13097.5216,312,26.275,1369849,7.21
314,636,11-10-2022 00:00,8,11,10,2022,Tuesday,0.201,17761,1.805,1.337,23969,17.632,0,32.05,17.632,0.611,0,0,0,0,0,0,0,0,0,0,131,145,99.18,40,4820,24,174,0,0,0,0,0,1.58,13805,218,1.04,12939,135,44.07,236,104,2.0596,933,107.4015,0.0271,4,147.8703,1552,0,0,0,0,0,0,53.11,338,90999,8564.3499,150,18.243,1061863,6.98
315,914,25-10-2022 00:00,14,25,10,2022,Tuesday,0.239,21466,2.138,1.515,30292,25.244,0,45.894,25.244,1.318,0,0,0,0,0,0,0,0,0,0,201,235,99.03,53,5392,42,308,0,0,0,0,0,1.31,14719,193,1.07,9951,106,43.32,187,81,1.2602,1540,167.8328,0.925,51,233.4531,1906,0,0,0,0,0,0,45.2,413,111195,12771.4981,266,26.563,1267679,6.98
316,803,20-11-2022 00:00,26,20,11,2022,Sunday,0.219,16053,2.356,1.603,23590,20.806,0,37.825,20.806,1.071,0,0,0,0,0,0,0,0,0,0,158,237,99.49,28,5469,30,289,0,0,0,0,0,1.24,13821,171,1.53,7894,121,47.37,209,99,0,0,0,0.421,38,190.5757,1725,0,0,0,0,0,0,47.96,385,99637,10658.0469,259,21.876,993002,7.88
317,559,20-12-2022 00:00,30,20,12,2022,Tuesday,0.185,12087,1.951,1.43,16495,12.973,0,23.582,12.973,0.706,0,0,0,0,0,0,0,0,0,0,120,126,99.43,22,3858,20,184,0,0,0,0,0,2.22,13992,311,1.44,10235,147,52.68,224,118,0,0,0,0.0061,2,123.6025,1446,0,0,0,0,0,0,54.01,302,73950,6213.415,164,13.679,681602,8.68
318,709,20-01-2023 00:00,31,20,1,2023,Friday,0.174,13082,2.121,1.52,18256,15.268,0,27.753,15.268,1.048,0,0,0,0,0,0,0,0,0,0,118,157,99.24,39,5095,35,344,0,0,0,0,0,1.39,13351,185,0.45,23424,106,0,126,0,0,0,0,0.0613,1,179.2943,1786,0,0,0,0,0,0,48.12,341,93704,8893.3638,309,16.316,1054132,7.08
319,625,20-02-2023 00:00,31,20,2,2023,Monday,0.127,10836,1.863,1.411,14309,11.105,0,20.188,11.105,0.545,0,0,0,0,0,0,0,0,0,0,188,161,99.19,36,4424,55,292,0,0,0,0,0,1.3,13328,173,0.05,8241,4,8.33,24,2,2.3901,435,45.6594,0.235,18,155.5886,1846,0,0,0,0,0,0,46.21,289,91805,7376.6837,237,11.651,880518,8.32
320,801,07-11-2023 00:00,260,7,11,2023,Tuesday,0.314,13637,3.309,1.972,22888,24.819,0,45.126,24.819,1.117,0,0,0,0,0,0,0,0,0,0,1114,200,99.61,38,9672,51,408,0,0,0,0,0,1.18,51082,603,0,76,0,0,41,0,1.9037,613,72.2066,0.2233,22,213.7297,2036,0,0,0,0,0,0,44.2,354,82503,8122.0048,357,25.936,851456,7.9
321,732,13-11-2023 00:00,6,13,11,2023,Monday,0.276,7294,3.377,2.083,11823,13.547,0,24.631,13.547,0.686,0,0,0,0,0,0,0,0,0,0,276,58,99.56,21,4792,19,177,0,0,0,0,0,2.34,32170,752,0,0,0,0,0,0,1.9502,509,62.7457,0.0276,4,136.9129,1390,0,0,0,0,0,0,46.61,341,51528,4890.1682,158,14.234,491305,8.37
322,2109,23-11-2023 00:00,10,23,11,2023,Thursday,0.152,18809,2.609,2.049,23949,26.987,0,49.066,26.987,3.682,0,0,0,0,0,0,0,0,0,0,517,613,98.02,191,9449,78,644,0,0,0,0,0,0.35,25249,88,0.31,957,3,0.15,676,1,2.5912,469,86.4629,0.0105,2,540.1883,3625,0,0,0,0,0,0,25.46,537,201242,30020.0232,566,30.669,5318883,2.9
323,813,26-11-2023 00:00,3,26,11,2023,Sunday,0.239,8637,2.504,1.852,11680,11.897,0,21.63,11.897,0.668,0,0,0,0,0,0,0,0,0,0,141,98,99.6,17,4191,24,144,0,0,0,0,0,1.05,35792,376,0,35,0,0,6,0,2.0758,411,56.0186,0.5508,48,129.3284,1404,0,0,0,0,0,0,39.73,323,52544,4717.7048,120,12.565,410414,10.06
324,666,02-12-2023 00:00,6,2,12,2023,Saturday,0.321,9626,2.786,1.704,15737,14.748,0,26.815,14.748,0.673,0,0,0,0,0,0,0,0,0,0,67,77,99.48,16,3035,12,288,0,0,0,0,0,2.14,55968,1196,0,65,0,0,9,0,2.2756,578,68.9036,0,0,129.2026,1292,0,0,0,0,0,0,53.16,354,47981,4726.0315,276,15.421,479449,7.41
325,549,09-12-2023 00:00,7,9,12,2023,Saturday,0.064,1565,2.555,1.701,2351,2.199,0,3.998,2.199,0.529,0,0,0,0,0,0,0,0,0,0,102,127,99.72,9,3190,24,713,0,0,0,0,0,1.96,40625,795,2.56,39,1,0,6,0,1.5927,567,60.6375,0.0044,2,103.4107,1080,0,0,0,0,0,0,59.72,328,42616,3887.8506,689,2.727,388341,8.45
326,541,26-12-2023 00:00,17,26,12,2023,Tuesday,0.238,5437,2.34,1.577,8065,6.997,0,12.721,6.997,0.347,0,0,0,0,0,0,0,0,0,0,59,41,99.5,10,2001,10,125,0,0,0,0,0,11.02,12348,1361,6.19,97,6,57.89,19,11,2.2689,481,49.4175,0.0033,1,67.0257,841,0,0,0,0,0,0,53.8,291,30823,2491.8768,115,7.344,242661,7.61
327,514,26-12-2023 00:00,0,26,12,2023,Tuesday,0.298,5295,2.593,1.724,7967,7.553,0,13.732,7.553,0.325,0,0,0,0,0,0,0,0,0,0,33,61,99.72,5,1769,5,94,0,0,0,0,0,35.19,18779,6609,0,24,0,0,0,0,2.1398,505,54.9946,0.2645,13,64.7849,738,0,0,0,0,0,0,60.69,312,26451,2295.9777,89,7.877,246553,7.61
328,616,08-01-2024 00:00,13,8,1,2024,Monday,0.266,5072,2.436,1.608,7682,6.794,0,12.353,6.794,0.421,0,0,0,0,0,0,0,0,0,0,69,37,99.59,8,1951,8,131,0,0,0,0,0,3.26,25796,842,0,0,0,0,0,0,2.3842,453,56.084,0,0,82.8772,783,0,0,0,0,0,0,59.7,368,27132,2780.7196,123,7.215,236147,8.41
329,858,13-01-2024 00:00,5,13,1,2024,Saturday,0.285,5659,2.593,1.727,8496,8.069,0,14.671,8.069,0.46,0,0,0,0,0,0,0,0,0,0,75,38,98.77,25,2007,11,121,0,0,0,0,0,3.57,15644,559,0,75,0,0,1,0,2.3125,444,65.342,0.1125,7,99.2377,839,0,0,0,0,0,0,45.48,390,29904,3240.9572,110,8.529,271743,8.15
330,667,18-01-2024 00:00,5,18,1,2024,Thursday,0.305,8243,2.381,1.59,12348,10.796,0,19.629,10.796,0.572,0,0,0,0,0,0,0,0,0,0,87,95,99.65,9,2534,16,431,0,0,0,0,0,4.05,34145,1383,0,106,0,0,4,0,1.8731,502,62.2589,0.2997,5,123.0691,1062,0,0,0,0,0,0,57.76,385,37266,3993.6927,415,11.368,363399,7.74
331,631,23-01-2024 00:00,5,23,1,2024,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,181,99.62,12,3174,15,235,0,0,0,0,0,3.1,33582,1041,0,41,0,0,1,0,1.5399,425,50.2732,0.0625,8,108.9507,1171,0,0,0,0,0,0,51.67,326,38192,3458.2506,220,0,296767,10.16
332,1229,28-01-2024 00:00,5,28,1,2024,Sunday,0.205,4266,2.986,1.777,7168,7.007,0,12.739,7.007,0.927,0,0,0,0,0,0,0,0,0,0,81,43,99.59,10,2427,19,86,0,0,0,0,0,1.47,6123,90,4.23,71,3,25,16,4,2.152,269,56.2611,0,0,185.5269,1121,0,0,0,0,0,0,45.33,557,38732,6003.0883,67,7.934,485970,6.33
333,740,07-02-2024 00:00,10,7,2,2024,Wednesday,0.267,7260,2.604,1.77,10684,10.398,0,18.906,10.398,0.62,0,0,0,0,0,0,0,0,0,0,163,76,99.05,30,3117,15,45,0,0,0,0,0,3.79,17652,669,0,67,0,0,15,0,1.7474,339,39.1523,0,0,124.3027,1280,0,0,0,0,0,0,44.97,333,41342,3826.3927,30,11.018,290596,11.51
334,1158,20-02-2024 00:00,13,20,2,2024,Tuesday,0.392,4701,3.204,1.734,8688,8.285,0,15.063,8.285,0.605,0,0,0,0,0,0,0,0,0,0,45,28,99.25,11,1454,7,43,0,0,0,0,0,3.71,12640,469,0,26,0,0,0,0,2.192,274,48.2515,0.022,1,102.9955,806,0,0,0,0,0,0,44.12,511,22677,3220.8609,36,8.89,245780,6.86
335,719,25-02-2024 00:00,5,25,2,2024,Sunday,0.038,879,1.22,1.01,1061,0.589,0,1.072,0.589,0.53,0,0,0,0,0,0,0,0,0,0,36,43,99.59,8,1933,11,108,0,0,0,0,0,4.03,26304,1060,0,149,0,0,4,0,0,0,0,0.0694,9,100.4111,901,0,0,0,0,0,0,52.12,375,29344,3057.9611,97,1.12,226738,9.78
336,614,01-03-2024 00:00,5,1,3,2024,Friday,0.317,5493,2.45,1.617,8322,7.403,0,13.46,7.403,0.36,0,0,0,0,0,0,0,0,0,0,57,38,99.17,13,1557,5,68,0,0,0,0,0,1.95,18916,368,1.47,68,1,50,2,1,1.9792,285,31.0142,0.0568,5,66.6126,693,0,0,0,0,0,0,50.5,310,24453,2105.8407,63,7.762,237884,7.62
337,780,08-03-2024 00:00,7,8,3,2024,Friday,0.316,7130,2.707,1.854,10412,10.615,0,19.3,10.615,0.708,0,0,0,0,0,0,0,0,0,0,113,64,99.49,13,2516,13,86,0,0,0,0,0,1.41,27743,392,0,257,0,0,21,0,1.7041,288,42.2111,0.0197,2,130.019,1071,0,0,0,0,0,0,53.95,421,35825,4198.1461,73,11.323,287792,9.76
338,859,12-03-2024 00:00,4,12,3,2024,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,158,99.29,25,3503,9,59,0,0,0,0,0,1.05,5262,55,1.68,119,2,10,20,2,1.7256,283,38.6638,0.0794,8,130.8024,1232,0,0,0,0,0,0,43.76,376,35317,3691.8424,50,0,268213,10.22
339,775,28-03-2024 00:00,16,28,3,2024,Thursday,0.223,3598,3.178,1.878,6091,6.29,0,11.436,6.29,0.55,0,0,0,0,0,0,0,0,0,0,105,48,99.26,17,2267,4,42,0,0,0,0,0,2.85,22394,639,0,130,0,0,8,0,1.6076,254,35.044,0.117,11,103.4944,927,0,0,0,0,0,0,49.44,383,30733,3274.623,38,6.84,252595,9.53
340,1096,12-04-2024 00:00,15,12,4,2024,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,56,99.52,10,2062,8,33,0,0,0,0,0,3.09,12935,400,0.47,212,1,0,8,0,1.7015,228,41.075,0.0072,3,133.8894,1011,0,0,0,0,0,0,43.26,474,27687,3646.4484,25,0,242648,8.97
